created_utc,model,dataset,concurrency,data_num,ttft_ms,tpot_ms,total_output_throughput_token_s,throughput_per_gpu_token_s,ttft_sla_ms,tpot_sla_ms,sla_status,observed_max_concurrency,concurrency_matched,success_requests,failed_requests,run_dir,request_rate,max_running_requests
2026-09-07T06:41:14.068472+00:00,GLM-5.2-W4AFP8,dataset_128k_p90,32,128,31665.3,55.1,369.541,46.1926,20000.0,20.0,FAIL_BOTH,32,True,128,0,/home/coder/workspace/services/llm_eval/output/huawei_cmp_8/mr_64/glm_5_2_w4afp8/dataset_128k_p90/20260907T063444333972Z_c32,8,64
2026-09-07T06:48:31.719459+00:00,GLM-5.2-W4AFP8,dataset_128k_p90,36,144,35692.8,62.6,367.0726,45.8841,20000.0,20.0,FAIL_BOTH,36,True,144,0,/home/coder/workspace/services/llm_eval/output/huawei_cmp_8/mr_64/glm_5_2_w4afp8/dataset_128k_p90/20260907T064114376559Z_c36,8,64
2026-09-07T06:56:18.975363+00:00,GLM-5.2-W4AFP8,dataset_128k_p90,40,160,39271.4,66.4,379.085,47.3856,20000.0,20.0,FAIL_BOTH,40,True,160,0,/home/coder/workspace/services/llm_eval/output/huawei_cmp_8/mr_64/glm_5_2_w4afp8/dataset_128k_p90/20260907T064832421944Z_c40,8,64
2026-09-07T07:04:45.282442+00:00,GLM-5.2-W4AFP8,dataset_128k_p90,44,176,43040.0,72.0,383.337,47.9171,20000.0,20.0,FAIL_BOTH,44,True,176,0,/home/coder/workspace/services/llm_eval/output/huawei_cmp_8/mr_64/glm_5_2_w4afp8/dataset_128k_p90/20260907T065620468445Z_c44,8,64
2026-09-07T07:13:43.395565+00:00,GLM-5.2-W4AFP8,dataset_128k_p90,48,192,46750.8,75.8,392.7824,49.0978,20000.0,20.0,FAIL_BOTH,48,True,192,0,/home/coder/workspace/services/llm_eval/output/huawei_cmp_8/mr_64/glm_5_2_w4afp8/dataset_128k_p90/20260907T070446512839Z_c48,8,64
2026-09-07T07:23:17.534653+00:00,GLM-5.2-W4AFP8,dataset_128k_p90,52,208,50480.7,81.2,395.943,49.4929,20000.0,20.0,FAIL_BOTH,52,True,208,0,/home/coder/workspace/services/llm_eval/output/huawei_cmp_8/mr_64/glm_5_2_w4afp8/dataset_128k_p90/20260907T071344565362Z_c52,8,64
2026-09-07T07:33:21.837651+00:00,GLM-5.2-W4AFP8,dataset_128k_p90,56,224,54129.4,84.9,403.8559,50.482,20000.0,20.0,FAIL_BOTH,56,True,224,0,/home/coder/workspace/services/llm_eval/output/huawei_cmp_8/mr_64/glm_5_2_w4afp8/dataset_128k_p90/20260907T072318614421Z_c56,8,64
2026-09-07T07:44:02.038301+00:00,GLM-5.2-W4AFP8,dataset_128k_p90,60,240,58018.4,90.4,405.6813,50.7102,20000.0,20.0,FAIL_BOTH,60,True,240,0,/home/coder/workspace/services/llm_eval/output/huawei_cmp_8/mr_64/glm_5_2_w4afp8/dataset_128k_p90/20260907T073322664809Z_c60,8,64
2026-09-07T07:55:27.766957+00:00,GLM-5.2-W4AFP8,dataset_128k_p90,64,256,61856.8,92.1,403.4732,50.4342,20000.0,20.0,FAIL_BOTH,64,True,256,0,/home/coder/workspace/services/llm_eval/output/huawei_cmp_8/mr_64/glm_5_2_w4afp8/dataset_128k_p90/20260907T074402718025Z_c64,8,64
2026-09-07T08:03:00.478048+00:00,GLM-5.2-W4AFP8,dataset_16k_p0,4,16,4784.7,16.6,188.2284,23.5285,10000.0,20.0,PASS,4,True,16,0,/home/coder/workspace/services/llm_eval/output/huawei_cmp_8/mr_16/glm_5_2_w4afp8/dataset_16k_p0/20260907T080052666049Z_c4,8,16
2026-09-07T08:05:40.608655+00:00,GLM-5.2-W4AFP8,dataset_16k_p0,8,32,8078.6,22.7,260.7621,32.5953,10000.0,20.0,FAIL_TPOT,8,True,32,0,/home/coder/workspace/services/llm_eval/output/huawei_cmp_8/mr_16/glm_5_2_w4afp8/dataset_16k_p0/20260907T080300690450Z_c8,8,16
2026-09-07T08:08:54.475801+00:00,GLM-5.2-W4AFP8,dataset_16k_p0,12,48,11485.7,27.9,305.3187,38.1648,10000.0,20.0,FAIL_BOTH,12,True,48,0,/home/coder/workspace/services/llm_eval/output/huawei_cmp_8/mr_16/glm_5_2_w4afp8/dataset_16k_p0/20260907T080540716675Z_c12,8,16
2026-09-07T08:13:01.527342+00:00,GLM-5.2-W4AFP8,dataset_16k_p0,16,64,16301.4,31.9,307.5942,38.4493,10000.0,20.0,FAIL_BOTH,16,True,64,0,/home/coder/workspace/services/llm_eval/output/huawei_cmp_8/mr_16/glm_5_2_w4afp8/dataset_16k_p0/20260907T080854742952Z_c16,8,16
2026-09-07T08:17:58.926425+00:00,GLM-5.2-W4AFP8,dataset_16k_p0,20,80,28252.9,32.1,308.9645,38.6206,10000.0,20.0,FAIL_BOTH,20,True,80,0,/home/coder/workspace/services/llm_eval/output/huawei_cmp_8/mr_16/glm_5_2_w4afp8/dataset_16k_p0/20260907T081302772417Z_c20,8,16
2026-09-07T08:23:46.548879+00:00,GLM-5.2-W4AFP8,dataset_16k_p0,24,96,38608.8,32.2,311.8994,38.9874,10000.0,20.0,FAIL_BOTH,24,True,96,0,/home/coder/workspace/services/llm_eval/output/huawei_cmp_8/mr_16/glm_5_2_w4afp8/dataset_16k_p0/20260907T081800808006Z_c24,8,16
2026-09-07T08:30:22.894998+00:00,GLM-5.2-W4AFP8,dataset_16k_p0,28,112,49317.5,32.2,314.3358,39.292,10000.0,20.0,FAIL_BOTH,28,True,112,0,/home/coder/workspace/services/llm_eval/output/huawei_cmp_8/mr_16/glm_5_2_w4afp8/dataset_16k_p0/20260907T082346846513Z_c28,8,16
2026-09-07T08:37:48.416716+00:00,GLM-5.2-W4AFP8,dataset_16k_p0,32,128,60721.5,32.3,316.6313,39.5789,10000.0,20.0,FAIL_BOTH,32,True,128,0,/home/coder/workspace/services/llm_eval/output/huawei_cmp_8/mr_16/glm_5_2_w4afp8/dataset_16k_p0/20260907T083024889691Z_c32,8,16
2026-09-07T08:46:05.516994+00:00,GLM-5.2-W4AFP8,dataset_16k_p0,36,144,71851.5,32.4,316.863,39.6079,10000.0,20.0,FAIL_BOTH,36,True,144,0,/home/coder/workspace/services/llm_eval/output/huawei_cmp_8/mr_16/glm_5_2_w4afp8/dataset_16k_p0/20260907T083748933173Z_c36,8,16
2026-09-07T08:55:14.093117+00:00,GLM-5.2-W4AFP8,dataset_16k_p0,40,160,83401.4,32.5,318.1327,39.7666,10000.0,20.0,FAIL_BOTH,40,True,160,0,/home/coder/workspace/services/llm_eval/output/huawei_cmp_8/mr_16/glm_5_2_w4afp8/dataset_16k_p0/20260907T084606982785Z_c40,8,16
2026-09-07T09:05:10.953936+00:00,GLM-5.2-W4AFP8,dataset_16k_p0,44,176,94240.4,32.6,319.0687,39.8836,10000.0,20.0,FAIL_BOTH,44,True,176,0,/home/coder/workspace/services/llm_eval/output/huawei_cmp_8/mr_16/glm_5_2_w4afp8/dataset_16k_p0/20260907T085515036186Z_c44,8,16
2026-09-07T09:15:55.556727+00:00,GLM-5.2-W4AFP8,dataset_16k_p0,48,192,104844.2,32.6,320.3469,40.0434,10000.0,20.0,FAIL_BOTH,48,True,192,0,/home/coder/workspace/services/llm_eval/output/huawei_cmp_8/mr_16/glm_5_2_w4afp8/dataset_16k_p0/20260907T090511084579Z_c48,8,16
2026-09-07T09:27:32.515052+00:00,GLM-5.2-W4AFP8,dataset_16k_p0,52,208,116067.6,32.8,320.0719,40.009,10000.0,20.0,FAIL_BOTH,52,True,208,0,/home/coder/workspace/services/llm_eval/output/huawei_cmp_8/mr_16/glm_5_2_w4afp8/dataset_16k_p0/20260907T091557167844Z_c52,8,16
2026-09-07T09:39:59.907952+00:00,GLM-5.2-W4AFP8,dataset_16k_p0,56,224,126883.2,32.8,320.6447,40.0806,10000.0,20.0,FAIL_BOTH,56,True,224,0,/home/coder/workspace/services/llm_eval/output/huawei_cmp_8/mr_16/glm_5_2_w4afp8/dataset_16k_p0/20260907T092733219290Z_c56,8,16
2026-09-07T09:53:16.172087+00:00,GLM-5.2-W4AFP8,dataset_16k_p0,60,240,138586.4,32.9,321.2831,40.1604,10000.0,20.0,FAIL_BOTH,60,True,240,0,/home/coder/workspace/services/llm_eval/output/huawei_cmp_8/mr_16/glm_5_2_w4afp8/dataset_16k_p0/20260907T094001277006Z_c60,8,16
2026-09-07T10:07:35.161722+00:00,GLM-5.2-W4AFP8,dataset_16k_p0,64,256,149321.9,32.8,316.8504,39.6063,10000.0,20.0,FAIL_BOTH,64,True,256,0,/home/coder/workspace/services/llm_eval/output/huawei_cmp_8/mr_16/glm_5_2_w4afp8/dataset_16k_p0/20260907T095317337612Z_c64,8,16
2026-09-07T10:15:16.123846+00:00,GLM-5.2-W4AFP8,dataset_16k_p0,4,16,4772.7,16.6,188.3737,23.5467,10000.0,20.0,PASS,4,True,16,0,/home/coder/workspace/services/llm_eval/output/huawei_cmp_8/mr_64/glm_5_2_w4afp8/dataset_16k_p0/20260907T101311446684Z_c4,8,64
2026-09-07T10:17:54.950989+00:00,GLM-5.2-W4AFP8,dataset_16k_p0,8,32,8148.6,22.7,260.5835,32.5729,10000.0,20.0,FAIL_TPOT,8,True,32,0,/home/coder/workspace/services/llm_eval/output/huawei_cmp_8/mr_64/glm_5_2_w4afp8/dataset_16k_p0/20260907T101517467641Z_c8,8,64
2026-09-07T10:21:08.217007+00:00,GLM-5.2-W4AFP8,dataset_16k_p0,12,48,11497.7,28.0,305.1713,38.1464,10000.0,20.0,FAIL_BOTH,12,True,48,0,/home/coder/workspace/services/llm_eval/output/huawei_cmp_8/mr_64/glm_5_2_w4afp8/dataset_16k_p0/20260907T101755490284Z_c12,8,64
2026-09-07T10:24:57.567267+00:00,GLM-5.2-W4AFP8,dataset_16k_p0,16,64,14822.4,33.3,333.348,41.6685,10000.0,20.0,FAIL_BOTH,16,True,64,0,/home/coder/workspace/services/llm_eval/output/huawei_cmp_8/mr_64/glm_5_2_w4afp8/dataset_16k_p0/20260907T102109520930Z_c16,8,64
2026-09-07T10:29:27.623019+00:00,GLM-5.2-W4AFP8,dataset_16k_p0,20,80,18100.9,40.1,344.0922,43.0115,10000.0,20.0,FAIL_BOTH,20,True,80,0,/home/coder/workspace/services/llm_eval/output/huawei_cmp_8/mr_64/glm_5_2_w4afp8/dataset_16k_p0/20260907T102459552051Z_c20,8,64
2026-09-07T10:34:26.091247+00:00,GLM-5.2-W4AFP8,dataset_16k_p0,24,96,21469.8,43.9,368.0972,46.0121,10000.0,20.0,FAIL_BOTH,24,True,96,0,/home/coder/workspace/services/llm_eval/output/huawei_cmp_8/mr_64/glm_5_2_w4afp8/dataset_16k_p0/20260907T102929587487Z_c24,8,64
2026-09-07T10:40:02.836297+00:00,GLM-5.2-W4AFP8,dataset_16k_p0,28,112,24621.1,49.6,377.4427,47.1803,10000.0,20.0,FAIL_BOTH,28,True,112,0,/home/coder/workspace/services/llm_eval/output/huawei_cmp_8/mr_64/glm_5_2_w4afp8/dataset_16k_p0/20260907T103427618411Z_c28,8,64
2026-09-07T10:46:05.472506+00:00,GLM-5.2-W4AFP8,dataset_16k_p0,32,128,28107.3,53.1,394.9332,49.3666,10000.0,20.0,FAIL_BOTH,32,True,128,0,/home/coder/workspace/services/llm_eval/output/huawei_cmp_8/mr_64/glm_5_2_w4afp8/dataset_16k_p0/20260907T104003656839Z_c32,8,64
2026-09-07T10:52:48.698328+00:00,GLM-5.2-W4AFP8,dataset_16k_p0,36,144,31465.2,59.6,396.439,49.5549,10000.0,20.0,FAIL_BOTH,36,True,144,0,/home/coder/workspace/services/llm_eval/output/huawei_cmp_8/mr_64/glm_5_2_w4afp8/dataset_16k_p0/20260907T104605696611Z_c36,8,64
2026-09-07T10:59:58.912662+00:00,GLM-5.2-W4AFP8,dataset_16k_p0,40,160,34563.5,62.9,410.7206,51.3401,10000.0,20.0,FAIL_BOTH,40,True,160,0,/home/coder/workspace/services/llm_eval/output/huawei_cmp_8/mr_64/glm_5_2_w4afp8/dataset_16k_p0/20260907T105249737292Z_c40,8,64
2026-09-07T11:07:45.489809+00:00,GLM-5.2-W4AFP8,dataset_16k_p0,44,176,37952.8,68.1,415.494,51.9368,10000.0,20.0,FAIL_BOTH,44,True,176,0,/home/coder/workspace/services/llm_eval/output/huawei_cmp_8/mr_64/glm_5_2_w4afp8/dataset_16k_p0/20260907T105959776029Z_c44,8,64
2026-09-07T11:15:55.412790+00:00,GLM-5.2-W4AFP8,dataset_16k_p0,48,192,41375.7,71.4,426.7807,53.3476,10000.0,20.0,FAIL_BOTH,48,True,192,0,/home/coder/workspace/services/llm_eval/output/huawei_cmp_8/mr_64/glm_5_2_w4afp8/dataset_16k_p0/20260907T110745823542Z_c48,8,64
2026-09-07T11:24:40.795759+00:00,GLM-5.2-W4AFP8,dataset_16k_p0,52,208,44411.3,76.4,430.5119,53.814,10000.0,20.0,FAIL_BOTH,52,True,208,0,/home/coder/workspace/services/llm_eval/output/huawei_cmp_8/mr_64/glm_5_2_w4afp8/dataset_16k_p0/20260907T111555867743Z_c52,8,64
2026-09-07T11:33:54.730119+00:00,GLM-5.2-W4AFP8,dataset_16k_p0,56,224,47882.9,79.6,439.7566,54.9696,10000.0,20.0,FAIL_BOTH,56,True,224,0,/home/coder/workspace/services/llm_eval/output/huawei_cmp_8/mr_64/glm_5_2_w4afp8/dataset_16k_p0/20260907T112441952162Z_c56,8,64
2026-09-07T11:43:43.838345+00:00,GLM-5.2-W4AFP8,dataset_16k_p0,60,240,51267.9,84.8,441.3817,55.1727,10000.0,20.0,FAIL_BOTH,60,True,240,0,/home/coder/workspace/services/llm_eval/output/huawei_cmp_8/mr_64/glm_5_2_w4afp8/dataset_16k_p0/20260907T113356006437Z_c60,8,64
2026-09-07T11:54:14.783147+00:00,GLM-5.2-W4AFP8,dataset_16k_p0,64,256,55235.8,86.6,437.233,54.6541,10000.0,20.0,FAIL_BOTH,64,True,256,0,/home/coder/workspace/services/llm_eval/output/huawei_cmp_8/mr_64/glm_5_2_w4afp8/dataset_16k_p0/20260907T114344063572Z_c64,8,64
2026-09-07T12:01:59.714720+00:00,GLM-5.2-W4AFP8,dataset_3_5k_p0,4,16,1435.8,14.5,259.5871,32.4484,4000.0,20.0,PASS,4,True,16,0,/home/coder/workspace/services/llm_eval/output/huawei_cmp_8/mr_16/glm_5_2_w4afp8/dataset_3_5k_p0/20260907T115948550154Z_c4,8,16
2026-09-07T12:04:28.844854+00:00,GLM-5.2-W4AFP8,dataset_3_5k_p0,8,32,2338.2,17.5,419.9106,52.4888,4000.0,20.0,PASS,8,True,32,0,/home/coder/workspace/services/llm_eval/output/huawei_cmp_8/mr_16/glm_5_2_w4afp8/dataset_3_5k_p0/20260907T120200573199Z_c8,8,16
2026-09-07T12:07:17.196118+00:00,GLM-5.2-W4AFP8,dataset_3_5k_p0,12,48,3106.3,19.8,548.1785,68.5223,4000.0,20.0,PASS,12,True,48,0,/home/coder/workspace/services/llm_eval/output/huawei_cmp_8/mr_16/glm_5_2_w4afp8/dataset_3_5k_p0/20260907T120430627692Z_c12,8,16
2026-09-07T12:10:46.684722+00:00,GLM-5.2-W4AFP8,dataset_3_5k_p0,16,64,5921.5,22.0,554.6336,69.3292,4000.0,20.0,FAIL_BOTH,16,True,64,0,/home/coder/workspace/services/llm_eval/output/huawei_cmp_8/mr_16/glm_5_2_w4afp8/dataset_3_5k_p0/20260907T120718656750Z_c16,8,16
2026-09-07T12:14:58.848561+00:00,GLM-5.2-W4AFP8,dataset_3_5k_p0,20,80,14453.1,22.8,558.2152,69.7769,4000.0,20.0,FAIL_BOTH,20,True,80,0,/home/coder/workspace/services/llm_eval/output/huawei_cmp_8/mr_16/glm_5_2_w4afp8/dataset_3_5k_p0/20260907T121048694727Z_c20,8,16
2026-09-07T12:19:51.034892+00:00,GLM-5.2-W4AFP8,dataset_3_5k_p0,24,96,23712.0,22.2,569.6084,71.201,4000.0,20.0,FAIL_BOTH,24,True,96,0,/home/coder/workspace/services/llm_eval/output/huawei_cmp_8/mr_16/glm_5_2_w4afp8/dataset_3_5k_p0/20260907T121500729406Z_c24,8,16
2026-09-07T12:25:22.936335+00:00,GLM-5.2-W4AFP8,dataset_3_5k_p0,28,112,32273.3,22.1,578.4635,72.3079,4000.0,20.0,FAIL_BOTH,28,True,112,0,/home/coder/workspace/services/llm_eval/output/huawei_cmp_8/mr_16/glm_5_2_w4afp8/dataset_3_5k_p0/20260907T121952769168Z_c28,8,16
2026-09-07T12:31:28.415407+00:00,GLM-5.2-W4AFP8,dataset_3_5k_p0,32,128,41043.6,22.1,586.486,73.3107,4000.0,20.0,FAIL_BOTH,32,True,128,0,/home/coder/workspace/services/llm_eval/output/huawei_cmp_8/mr_16/glm_5_2_w4afp8/dataset_3_5k_p0/20260907T122524804959Z_c32,8,16
2026-09-07T12:38:16.921857+00:00,GLM-5.2-W4AFP8,dataset_3_5k_p0,36,144,48915.8,23.3,585.5186,73.1898,4000.0,20.0,FAIL_BOTH,36,True,144,0,/home/coder/workspace/services/llm_eval/output/huawei_cmp_8/mr_16/glm_5_2_w4afp8/dataset_3_5k_p0/20260907T123128840738Z_c36,8,16
2026-09-07T12:45:45.140030+00:00,GLM-5.2-W4AFP8,dataset_3_5k_p0,40,160,59184.6,22.3,590.8901,73.8613,4000.0,20.0,FAIL_BOTH,40,True,160,0,/home/coder/workspace/services/llm_eval/output/huawei_cmp_8/mr_16/glm_5_2_w4afp8/dataset_3_5k_p0/20260907T123818878426Z_c40,8,16
2026-09-07T12:53:51.160957+00:00,GLM-5.2-W4AFP8,dataset_3_5k_p0,44,176,67862.9,22.3,595.0264,74.3783,4000.0,20.0,FAIL_BOTH,44,True,176,0,/home/coder/workspace/services/llm_eval/output/huawei_cmp_8/mr_16/glm_5_2_w4afp8/dataset_3_5k_p0/20260907T124546919460Z_c44,8,16
2026-09-07T13:02:34.874079+00:00,GLM-5.2-W4AFP8,dataset_3_5k_p0,48,192,76513.0,22.2,599.7932,74.9741,4000.0,20.0,FAIL_BOTH,48,True,192,0,/home/coder/workspace/services/llm_eval/output/huawei_cmp_8/mr_16/glm_5_2_w4afp8/dataset_3_5k_p0/20260907T125352964540Z_c48,8,16
2026-09-07T13:11:58.916434+00:00,GLM-5.2-W4AFP8,dataset_3_5k_p0,52,208,85291.2,22.4,598.5266,74.8158,4000.0,20.0,FAIL_BOTH,52,True,208,0,/home/coder/workspace/services/llm_eval/output/huawei_cmp_8/mr_16/glm_5_2_w4afp8/dataset_3_5k_p0/20260907T130235007584Z_c52,8,16
2026-09-07T13:22:02.226847+00:00,GLM-5.2-W4AFP8,dataset_3_5k_p0,56,224,94372.6,22.4,600.0187,75.0023,4000.0,20.0,FAIL_BOTH,56,True,224,0,/home/coder/workspace/services/llm_eval/output/huawei_cmp_8/mr_16/glm_5_2_w4afp8/dataset_3_5k_p0/20260907T131159056407Z_c56,8,16
2026-09-07T13:32:46.018037+00:00,GLM-5.2-W4AFP8,dataset_3_5k_p0,60,240,103143.6,22.4,602.4673,75.3084,4000.0,20.0,FAIL_BOTH,60,True,240,0,/home/coder/workspace/services/llm_eval/output/huawei_cmp_8/mr_16/glm_5_2_w4afp8/dataset_3_5k_p0/20260907T132203102777Z_c60,8,16
2026-09-07T13:44:02.532491+00:00,GLM-5.2-W4AFP8,dataset_3_5k_p0,64,256,110043.0,22.3,609.4056,76.1757,4000.0,20.0,FAIL_BOTH,64,True,256,0,/home/coder/workspace/services/llm_eval/output/huawei_cmp_8/mr_16/glm_5_2_w4afp8/dataset_3_5k_p0/20260907T133247154748Z_c64,8,16
2026-09-07T13:51:43.112377+00:00,GLM-5.2-W4AFP8,dataset_3_5k_p0,4,16,1405.7,14.5,259.6816,32.4602,4000.0,20.0,PASS,4,True,16,0,/home/coder/workspace/services/llm_eval/output/huawei_cmp_8/mr_32/glm_5_2_w4afp8/dataset_3_5k_p0/20260907T134929860862Z_c4,8,32
2026-09-07T13:54:09.472352+00:00,GLM-5.2-W4AFP8,dataset_3_5k_p0,8,32,2336.6,17.5,419.3212,52.4151,4000.0,20.0,PASS,8,True,32,0,/home/coder/workspace/services/llm_eval/output/huawei_cmp_8/mr_32/glm_5_2_w4afp8/dataset_3_5k_p0/20260907T135143882921Z_c8,8,32
2026-09-07T13:56:54.874832+00:00,GLM-5.2-W4AFP8,dataset_3_5k_p0,12,48,3083.3,19.8,548.0456,68.5057,4000.0,20.0,PASS,12,True,48,0,/home/coder/workspace/services/llm_eval/output/huawei_cmp_8/mr_32/glm_5_2_w4afp8/dataset_3_5k_p0/20260907T135409907413Z_c12,8,32
2026-09-07T14:00:00.055350+00:00,GLM-5.2-W4AFP8,dataset_3_5k_p0,16,64,3874.7,22.2,644.655,80.5819,4000.0,20.0,FAIL_TPOT,16,True,64,0,/home/coder/workspace/services/llm_eval/output/huawei_cmp_8/mr_32/glm_5_2_w4afp8/dataset_3_5k_p0/20260907T135655929991Z_c16,8,32
2026-09-07T14:03:32.537560+00:00,GLM-5.2-W4AFP8,dataset_3_5k_p0,20,80,4518.7,26.0,686.4346,85.8043,4000.0,20.0,FAIL_BOTH,20,True,80,0,/home/coder/workspace/services/llm_eval/output/huawei_cmp_8/mr_32/glm_5_2_w4afp8/dataset_3_5k_p0/20260907T140001959433Z_c20,8,32
2026-09-07T14:07:11.627542+00:00,GLM-5.2-W4AFP8,dataset_3_5k_p0,24,96,5138.7,26.9,788.0841,98.5105,4000.0,20.0,FAIL_BOTH,24,True,96,0,/home/coder/workspace/services/llm_eval/output/huawei_cmp_8/mr_32/glm_5_2_w4afp8/dataset_3_5k_p0/20260907T140333988665Z_c24,8,32
2026-09-07T14:11:10.667509+00:00,GLM-5.2-W4AFP8,dataset_3_5k_p0,28,112,5959.5,29.7,829.6496,103.7062,4000.0,20.0,FAIL_BOTH,28,True,112,0,/home/coder/workspace/services/llm_eval/output/huawei_cmp_8/mr_32/glm_5_2_w4afp8/dataset_3_5k_p0/20260907T140712015378Z_c28,8,32
2026-09-07T14:15:41.458364+00:00,GLM-5.2-W4AFP8,dataset_3_5k_p0,32,128,7947.2,30.1,822.3102,102.7888,4000.0,20.0,FAIL_BOTH,32,True,128,0,/home/coder/workspace/services/llm_eval/output/huawei_cmp_8/mr_32/glm_5_2_w4afp8/dataset_3_5k_p0/20260907T141112046949Z_c32,8,32
2026-09-07T14:20:31.706134+00:00,GLM-5.2-W4AFP8,dataset_3_5k_p0,36,144,13448.7,30.0,849.5267,106.1908,4000.0,20.0,FAIL_BOTH,36,True,144,0,/home/coder/workspace/services/llm_eval/output/huawei_cmp_8/mr_32/glm_5_2_w4afp8/dataset_3_5k_p0/20260907T141542082064Z_c36,8,32
2026-09-07T14:26:00.927706+00:00,GLM-5.2-W4AFP8,dataset_3_5k_p0,40,160,19034.2,30.9,825.5538,103.1942,4000.0,20.0,FAIL_BOTH,40,True,160,0,/home/coder/workspace/services/llm_eval/output/huawei_cmp_8/mr_32/glm_5_2_w4afp8/dataset_3_5k_p0/20260907T142032134486Z_c40,8,32
2026-09-07T14:31:47.162725+00:00,GLM-5.2-W4AFP8,dataset_3_5k_p0,44,176,25718.4,30.1,860.2609,107.5326,4000.0,20.0,FAIL_BOTH,44,True,176,0,/home/coder/workspace/services/llm_eval/output/huawei_cmp_8/mr_32/glm_5_2_w4afp8/dataset_3_5k_p0/20260907T142602173561Z_c44,8,32
2026-09-07T14:38:10.674888+00:00,GLM-5.2-W4AFP8,dataset_3_5k_p0,48,192,31118.1,30.1,841.0233,105.1279,4000.0,20.0,FAIL_BOTH,48,True,192,0,/home/coder/workspace/services/llm_eval/output/huawei_cmp_8/mr_32/glm_5_2_w4afp8/dataset_3_5k_p0/20260907T143148213291Z_c48,8,32
2026-09-07T14:44:51.678112+00:00,GLM-5.2-W4AFP8,dataset_3_5k_p0,52,208,38485.5,30.1,867.6139,108.4517,4000.0,20.0,FAIL_BOTH,52,True,208,0,/home/coder/workspace/services/llm_eval/output/huawei_cmp_8/mr_32/glm_5_2_w4afp8/dataset_3_5k_p0/20260907T143812246708Z_c52,8,32
2026-09-07T14:52:08.115633+00:00,GLM-5.2-W4AFP8,dataset_3_5k_p0,56,224,43481.8,30.2,848.6849,106.0856,4000.0,20.0,FAIL_BOTH,56,True,224,0,/home/coder/workspace/services/llm_eval/output/huawei_cmp_8/mr_32/glm_5_2_w4afp8/dataset_3_5k_p0/20260907T144452284520Z_c56,8,32
2026-09-07T14:59:42.751944+00:00,GLM-5.2-W4AFP8,dataset_3_5k_p0,60,240,49694.2,30.3,870.3504,108.7938,4000.0,20.0,FAIL_BOTH,60,True,240,0,/home/coder/workspace/services/llm_eval/output/huawei_cmp_8/mr_32/glm_5_2_w4afp8/dataset_3_5k_p0/20260907T145208324828Z_c60,8,32
2026-09-07T15:07:54.597971+00:00,GLM-5.2-W4AFP8,dataset_3_5k_p0,64,256,55991.4,30.2,857.063,107.1329,4000.0,20.0,FAIL_BOTH,64,True,256,0,/home/coder/workspace/services/llm_eval/output/huawei_cmp_8/mr_32/glm_5_2_w4afp8/dataset_3_5k_p0/20260907T145944365359Z_c64,8,32
